household_id,person_weight,log_salary,any_home_internet,digital_access_score,education_band,matric_plus,age_centred,age_centred_squared,female,population_group,province,settlement_type
299105210000054701,2052.01412204,9.903487552536127,1,4,Matric,1,21,441,0,Indian/Asian,Eastern Cape,Metro urban
299105210000054701,2052.01412204,8.987196820661973,1,4,Matric,1,-13,169,0,Indian/Asian,Eastern Cape,Metro urban
299105330000003401,548.03856381799994,10.126631103850338,1,4,Matric,1,-5,25,0,White,Eastern Cape,Metro urban
299105330000003401,548.03856381799994,9.615805480084347,1,4,Post-school certificate/diploma,1,-5,25,1,White,Eastern Cape,Metro urban
299105330000006901,1071.13622148,9.97966124675897,1,4,Post-school certificate/diploma,1,0,0,0,Black African,Eastern Cape,Metro urban
299105330000006901,1071.13622148,9.49942146534167,1,4,Post-school certificate/diploma,1,-1,1,1,Black African,Eastern Cape,Metro urban
299105330000010401,537.572045682,9.49942146534167,1,4,Post-school certificate/diploma,1,-18,324,1,Coloured,Eastern Cape,Metro urban
299105330000017401,733.560389069,10.819778284410283,1,4,Post-school certificate/diploma,1,1,1,0,White,Eastern Cape,Metro urban
299105330000017401,733.560389069,9.472704636443671,1,4,Post-school certificate/diploma,1,-2,4,1,White,Eastern Cape,Metro urban
299105330000020901,662.235450373,9.615805480084347,1,4,Post-school certificate/diploma,1,20,400,0,White,Eastern Cape,Metro urban
299105330000020901,662.235450373,11.918390573078392,1,4,Post-school certificate/diploma,1,16,256,1,White,Eastern Cape,Metro urban
299105330000024401,818.22489309,8.1886891244442,1,4,Post-school certificate/diploma,1,17,289,0,White,Eastern Cape,Metro urban
299105610000006401,537.031580032,10.714417768752456,1,4,Post-school certificate/diploma,1,2,4,1,Coloured,Eastern Cape,Metro urban
299105610000008601,1446.72264158,9.210340371976184,1,4,Post-school certificate/diploma,1,3,9,0,Black African,Eastern Cape,Metro urban
299105610000008601,1446.72264158,9.667765219015058,1,4,Matric,1,-5,25,1,Black African,Eastern Cape,Metro urban
299105610000010801,926.267862769,8.567315800819449,1,4,Matric,1,-18,324,0,White,Eastern Cape,Metro urban
299105610000015201,1303.76060253,10.275051108968611,1,4,Post-school certificate/diploma,1,6,36,0,Coloured,Eastern Cape,Metro urban
299105610000015201,1303.76060253,10.275051108968611,1,4,Degree,1,0,0,1,Coloured,Eastern Cape,Metro urban
299106350000003901,1030.28971732,8.567315800819449,1,2,Matric,1,13,169,0,Coloured,Eastern Cape,Metro urban
299106350000007701,1815.51092563,8.005367067316664,1,2,Some secondary,0,1,1,1,Coloured,Eastern Cape,Metro urban
299106350000009601,808.085939004,8.517193191416238,1,3,Matric,1,-9,81,0,Coloured,Eastern Cape,Metro urban
299106350000009601,808.085939004,8.242756345714477,1,3,Matric,1,-9,81,1,Coloured,Eastern Cape,Metro urban
299106750000007101,1028.66718593,10.819778284410283,1,4,Degree,1,12,144,0,White,Eastern Cape,Metro urban
299106750000007101,1028.66718593,10.126631103850338,1,4,Post-school certificate/diploma,1,5,25,1,White,Eastern Cape,Metro urban
299106860000004901,788.630219698,10.203592144986466,1,4,Post-school certificate/diploma,1,19,361,0,White,Eastern Cape,Metro urban
299106860000006801,794.682540448,10.308952660644293,1,3,Matric,1,19,361,1,White,Eastern Cape,Metro urban
299106860000006801,794.682540448,9.210340371976184,1,3,Post-school certificate/diploma,1,20,400,0,White,Eastern Cape,Metro urban
299106860000010601,498.030300086,10.308952660644293,1,4,Degree,1,19,361,1,Coloured,Eastern Cape,Metro urban
299106860000010601,498.030300086,8.987196820661973,1,4,Post-school certificate/diploma,1,-13,169,1,Coloured,Eastern Cape,Metro urban
299107610000000601,436.10151743,8.987196820661973,1,4,Matric,1,13,169,1,Coloured,Eastern Cape,Metro urban
299107610000004701,1921.51908446,10.085809109330082,1,3,Matric,1,8,64,1,White,Eastern Cape,Metro urban
299107610000004701,1921.51908446,9.472704636443671,1,3,Matric,1,-13,169,0,White,Eastern Cape,Metro urban
299107610000004701,1921.51908446,8.294049640102028,1,3,Matric,1,-15,225,0,White,Eastern Cape,Metro urban
299107770000004001,820.223991981,8.567315800819449,1,2,Matric,1,8,64,0,Coloured,Eastern Cape,Metro urban
299107770000006301,523.121214113,8.567315800819449,1,2,Matric,1,-9,81,0,Coloured,Eastern Cape,Metro urban
299107770000015501,1026.75695643,9.798127036878302,1,3,Matric,1,-1,1,0,Coloured,Eastern Cape,Metro urban
299107770000015501,1026.75695643,8.517193191416238,1,3,Matric,1,-5,25,1,Coloured,Eastern Cape,Metro urban
299107770000017801,572.188227433,8.294049640102028,1,2,Some secondary,0,13,169,0,Coloured,Eastern Cape,Metro urban
299107770000017801,572.188227433,8.699514748210191,1,2,Matric,1,-17,289,1,Coloured,Eastern Cape,Metro urban
299108230000002301,674.633786793,9.97966124675897,1,3,Post-school certificate/diploma,1,-19,361,1,Black African,Eastern Cape,Metro urban
299108230000005501,1338.74746799,8.389359819906353,1,2,Matric,1,-9,81,1,Black African,Eastern Cape,Metro urban
299108230000007101,1295.38054722,10.698446459242652,1,4,Degree,1,4,16,0,Black African,Eastern Cape,Metro urban
299108230000007101,1295.38054722,9.97966124675897,1,4,Degree,1,-5,25,1,Black African,Eastern Cape,Metro urban
299108230000013501,1033.79722478,9.49942146534167,1,3,Post-school certificate/diploma,1,-1,1,1,Black African,Eastern Cape,Metro urban
299108230000013502,762.070956158,8.294049640102028,1,2,Some secondary,0,-7,49,1,Black African,Eastern Cape,Metro urban
299108950000001601,822.161296388,8.567315800819449,1,2,Matric,1,2,4,1,Black African,Eastern Cape,Metro urban
299108950000008501,468.104629801,9.97966124675897,1,3,Post-school certificate/diploma,1,17,289,1,Black African,Eastern Cape,Metro urban
299108950000010801,583.079548098,7.438383530044307,1,2,Matric,1,-17,289,1,Black African,Eastern Cape,Metro urban
299108950000013101,707.241798717,7.090076835776092,0,0,Matric,1,-7,49,0,Black African,Eastern Cape,Metro urban
299108950000015401,825.596914742,10.41711923563258,1,2,Post-school certificate/diploma,1,6,36,0,Black African,Eastern Cape,Metro urban
299109360000008901,1076.85025434,7.824046010856292,0,1,Some secondary,0,-6,36,1,Black African,Eastern Cape,Metro urban
299109470000002801,1110.72863769,9.210340371976184,1,2,Matric,1,-3,9,0,Black African,Eastern Cape,Metro urban
299109470000009601,1119.7965821,8.294049640102028,1,2,Matric,1,-3,9,0,Black African,Eastern Cape,Metro urban
299109470000013001,696.991917576,7.60489448081162,,,Some secondary,0,-7,49,0,Black African,Eastern Cape,Metro urban
299109510000006501,472.791792651,8.160518247477505,1,2,Some secondary,0,13,169,1,Black African,Eastern Cape,Metro urban
299109510000008901,1437.88704753,9.615805480084347,1,2,Matric,1,-4,16,0,Black African,Eastern Cape,Metro urban
299109510000008901,1437.88704753,8.476371196895983,1,2,Matric,1,-5,25,1,Black African,Eastern Cape,Metro urban
299109510000011301,1239.68621338,8.847647355711887,1,2,Matric,1,1,1,1,Black African,Eastern Cape,Metro urban
299109510000013701,650.048989739,8.27614021955846,1,2,Some secondary,0,-12,144,0,Black African,Eastern Cape,Metro urban
299109510000016101,701.547864652,8.779557455883728,1,2,Matric,1,5,25,0,Black African,Eastern Cape,Metro urban
299109510000020901,821.150545665,8.987196820661973,1,2,Matric,1,1,1,0,Black African,Eastern Cape,Metro urban
299109760000004301,840.845594324,6.601230118728877,1,2,Post-school certificate/diploma,1,-11,121,0,Black African,Eastern Cape,Metro urban
299109760000016901,922.491214545,10.126631103850338,1,3,Matric,1,8,64,1,Black African,Eastern Cape,Metro urban
299109760000016901,922.491214545,8.294049640102028,1,3,Matric,1,-11,121,0,Black African,Eastern Cape,Metro urban
299109760000016901,922.491214545,8.27614021955846,1,3,Some secondary,0,-13,169,0,Black African,Eastern Cape,Metro urban
299110580000002001,1036.62821517,8.411832675758411,0,0,Matric,1,12,144,0,Black African,Eastern Cape,Metro urban
299110580000004201,649.429667092,8.847647355711887,1,3,Post-school certificate/diploma,1,-6,36,1,Black African,Eastern Cape,Metro urban
299110580000006401,994.533027437,10.232791299678729,1,2,Degree,1,-2,4,0,Black African,Eastern Cape,Metro urban
299110580000013001,639.714869092,7.600902459542082,1,2,Matric,1,-6,36,1,Black African,Eastern Cape,Metro urban
299111650000005201,768.139843306,8.779557455883728,1,2,Some secondary,0,15,225,0,Black African,Eastern Cape,Metro urban
299111650000009901,756.913038281,8.294049640102028,1,2,Matric,1,13,169,0,Black African,Eastern Cape,Metro urban
299111650000009901,756.913038281,8.294049640102028,1,2,Matric,1,8,64,1,Black African,Eastern Cape,Metro urban
299111650000024001,440.968129523,9.97966124675897,1,2,Matric,1,18,324,1,Black African,Eastern Cape,Metro urban
299111650000028701,649.774037813,6.396929655216146,0,0,Primary (Grade R-7),0,12,144,0,Black African,Eastern Cape,Metro urban
299112140000000201,608.156701638,7.824046010856292,1,2,Matric,1,-11,121,1,Black African,Eastern Cape,Metro urban
299112140000003201,859.392715527,8.699514748210191,1,2,Matric,1,-2,4,0,Black African,Eastern Cape,Metro urban
299112140000009201,1087.3976898,8.006367567650246,1,2,Some secondary,0,0,0,0,Black African,Eastern Cape,Metro urban
299112140000012201,778.064401809,9.156412029950626,1,2,Matric,1,-5,25,1,Black African,Eastern Cape,Metro urban
299112380000002101,50,8.847647355711887,1,2,Matric,1,19,361,1,Coloured,Eastern Cape,Metro urban
299112380000004201,475.621391598,9.259130536145614,1,3,Matric,1,13,169,0,Coloured,Eastern Cape,Metro urban
299112380000004201,475.621391598,9.210340371976184,1,3,Some secondary,0,14,196,1,Coloured,Eastern Cape,Metro urban
299112380000004201,475.621391598,8.160518247477505,1,3,Matric,1,-7,49,1,Coloured,Eastern Cape,Metro urban
299112380000008401,870.775406095,9.210340371976184,1,3,Matric,1,6,36,0,Coloured,Eastern Cape,Metro urban
299113050000007401,963.925693448,8.567315800819449,1,2,Some secondary,0,-10,100,0,Black African,Eastern Cape,Metro urban
299113250000008501,650.048989739,8.847647355711887,1,2,Matric,1,-12,144,0,Black African,Eastern Cape,Metro urban
299113340000001601,679.763608789,9.97966124675897,1,2,Matric,1,14,196,0,Black African,Eastern Cape,Metro urban
299113460000001701,947.803181408,8.987196820661973,0,0,Matric,1,-4,16,0,Black African,Eastern Cape,Metro urban
299113460000012101,461.191662706,8.294049640102028,1,2,Post-school certificate/diploma,1,10,100,1,Black African,Eastern Cape,Metro urban
299113460000014701,365.261667245,8.27614021955846,1,2,Some secondary,0,24,576,1,Black African,Eastern Cape,Metro urban
299113460000017301,639.197375932,7.600902459542082,0,0,Some secondary,0,16,256,1,Black African,Eastern Cape,Metro urban
299113820000001301,520.386869214,8.1886891244442,1,2,Post-school certificate/diploma,1,-3,9,0,Coloured,Eastern Cape,Metro urban
299113820000004101,1275.79617992,8.847647355711887,1,2,Matric,1,7,49,0,Coloured,Eastern Cape,Metro urban
299113820000006901,1204.10379798,8.847647355711887,1,2,Matric,1,16,256,1,Coloured,Eastern Cape,Metro urban
299113820000006901,1204.10379798,8.567315800819449,1,2,Matric,1,-16,256,1,Coloured,Eastern Cape,Metro urban
299113820000008301,1151.80817535,9.49942146534167,1,3,Matric,1,6,36,0,Coloured,Eastern Cape,Metro urban
299113820000008301,1151.80817535,8.847647355711887,1,3,Matric,1,1,1,1,Coloured,Eastern Cape,Metro urban
299113820000012501,720.417839434,8.411832675758411,1,2,Matric,1,-14,196,0,Coloured,Eastern Cape,Metro urban
299114000000000501,707.241798717,9.433483923290392,1,2,Some secondary,0,-6,36,0,Black African,Eastern Cape,Metro urban
299114000000007701,682.826431447,8.699514748210191,0,1,Matric,1,0,0,1,Black African,Eastern Cape,Metro urban
299114000000007701,682.826431447,8.006367567650246,0,1,Some secondary,0,-11,121,0,Black African,Eastern Cape,Metro urban
299114000000009501,702.510602915,8.567315800819449,1,2,Matric,1,1,1,1,Black African,Eastern Cape,Metro urban
299114000000011301,981.392035554,9.97966124675897,1,2,Degree,1,9,81,0,Black African,Eastern Cape,Metro urban
299114000000011301,981.392035554,9.49942146534167,1,2,Post-school certificate/diploma,1,-2,4,1,Black African,Eastern Cape,Metro urban
299114040000000301,1125.29360092,8.389359819906353,1,4,Matric,1,3,9,0,Coloured,Eastern Cape,Metro urban
299114040000006601,1235.5725017,8.987196820661973,1,3,Other/unknown,,19,361,1,Coloured,Eastern Cape,Metro urban
299114040000006601,1235.5725017,9.526609901279876,1,3,Matric,1,-5,25,1,Coloured,Eastern Cape,Metro urban
299114040000006601,1235.5725017,9.210340371976184,1,3,Matric,1,-5,25,0,Coloured,Eastern Cape,Metro urban
299114040000008701,621.394948729,8.567315800819449,1,2,Post-school certificate/diploma,1,-2,4,1,Coloured,Eastern Cape,Metro urban
299114040000010801,408.417258639,8.987196820661973,1,2,Matric,1,13,169,1,Coloured,Eastern Cape,Metro urban
299114040000012901,712.834507131,8.1886891244442,1,2,Matric,1,-3,9,0,Coloured,Eastern Cape,Metro urban
299114100000007401,803.436452521,8.699514748210191,0,1,Some secondary,0,7,49,1,Black African,Eastern Cape,Metro urban
299114100000013701,1207.01013644,10.232791299678729,0,2,Matric,1,-2,4,1,Black African,Eastern Cape,Metro urban
299114100000013701,1207.01013644,8.987196820661973,0,2,Some secondary,0,-11,121,0,Black African,Eastern Cape,Metro urban
299114100000013701,1207.01013644,9.798127036878302,0,2,Matric,1,-13,169,0,Black African,Eastern Cape,Metro urban
299114100000013701,1207.01013644,9.392661928770137,0,2,Matric,1,-13,169,0,Black African,Eastern Cape,Metro urban
299114370000011501,681.151335552,8.294049640102028,0,1,Post-school certificate/diploma,1,9,81,0,Black African,Eastern Cape,Metro urban
299114370000016501,777.308752172,8.411832675758411,1,2,Matric,1,-3,9,1,Black African,Eastern Cape,Metro urban
299115200000000401,949.880737968,9.156412029950626,1,3,Some secondary,0,-6,36,0,Coloured,Eastern Cape,Metro urban
299115370000001201,947.909292602,8.070906088787819,1,2,Matric,1,-8,64,1,Black African,Eastern Cape,Metro urban
299115370000001201,947.909292602,8.27614021955846,1,2,Matric,1,-11,121,1,Black African,Eastern Cape,Metro urban
299115370000007801,1152.06789083,7.600902459542082,1,2,Some secondary,0,3,9,0,Black African,Eastern Cape,Metro urban
299115370000007801,1152.06789083,9.0825070004663,1,2,Some secondary,0,-2,4,1,Black African,Eastern Cape,Metro urban
299115370000010001,745.290830526,8.27614021955846,1,2,Some secondary,0,4,16,1,Black African,Eastern Cape,Metro urban
299115370000012201,959.590864969,8.567315800819449,1,2,Some secondary,0,-4,16,0,Coloured,Eastern Cape,Metro urban
299115370000012201,959.590864969,8.567315800819449,1,2,Some secondary,0,-5,25,1,Coloured,Eastern Cape,Metro urban
299115370000016601,681.810056826,7.783224016336037,0,0,Some secondary,0,10,100,0,Black African,Eastern Cape,Metro urban
299115630000005901,1069.24771448,8.567315800819449,0,1,Some secondary,0,8,64,0,Coloured,Eastern Cape,Metro urban
299115630000009901,428.553586503,8.699514748210191,1,3,Primary (Grade R-7),0,13,169,1,Coloured,Eastern Cape,Metro urban
299115630000011901,1096.5449358,8.27614021955846,1,2,Matric,1,5,25,0,Black African,Eastern Cape,Metro urban
299115630000013901,348.315149559,9.210340371976184,1,3,Some secondary,0,10,100,0,Coloured,Eastern Cape,Metro urban
299115630000013901,348.315149559,8.987196820661973,1,3,Some secondary,0,11,121,1,Coloured,Eastern Cape,Metro urban
299115630000013901,348.315149559,9.392661928770137,1,3,Matric,1,-17,289,0,Coloured,Eastern Cape,Metro urban
299115630000015901,955.122382545,8.567315800819449,1,2,Some secondary,0,-13,169,0,Coloured,Eastern Cape,Metro urban
299115870000002201,1125.92397621,8.847647355711887,1,2,Matric,1,7,49,1,Coloured,Eastern Cape,Metro urban
299115870000005201,339.059689335,7.090076835776092,1,2,Some secondary,0,16,256,1,Coloured,Eastern Cape,Metro urban
299115870000011201,795.815153519,9.156412029950626,1,4,Matric,1,-5,25,0,Coloured,Eastern Cape,Metro urban
299115870000012701,656.886357706,8.567315800819449,1,2,Some secondary,0,6,36,1,Coloured,Eastern Cape,Metro urban
299115870000012701,656.886357706,8.847647355711887,1,2,Some secondary,0,-19,361,0,Coloured,Eastern Cape,Metro urban
299115870000015701,756.486513356,8.27614021955846,1,2,Some secondary,0,-5,25,0,Coloured,Eastern Cape,Metro urban
299115870000015701,756.486513356,8.567315800819449,1,2,Some secondary,0,0,0,1,Coloured,Eastern Cape,Metro urban
299116070000000301,656.303828571,10.698446459242652,1,2,Matric,1,-1,1,0,Coloured,Eastern Cape,Metro urban
299116070000003601,798.793642096,8.27614021955846,1,2,Some secondary,0,-2,4,0,Coloured,Eastern Cape,Metro urban
299116070000006901,1102.59771266,9.156412029950626,1,2,Matric,1,-2,4,0,Black African,Eastern Cape,Metro urban
299116070000010201,1052.40565555,8.160518247477505,1,2,Some secondary,0,3,9,0,Black African,Eastern Cape,Metro urban
299116070000013501,729.251791094,8.294049640102028,1,2,Degree,1,21,441,0,Black African,Eastern Cape,Metro urban
299116220000002101,749.522558423,9.392661928770137,1,3,Matric,1,-8,64,0,Black African,Eastern Cape,Metro urban
299116220000003901,764.356724989,7.937374696163295,1,2,Matric,1,-8,64,1,Black African,Eastern Cape,Metro urban
299116220000007501,883.038730173,9.035986984831403,1,3,Post-school certificate/diploma,1,4,16,0,Black African,Eastern Cape,Metro urban
299116220000014701,1268.98213489,8.476371196895983,1,2,Post-school certificate/diploma,1,0,0,0,Black African,Eastern Cape,Metro urban
299116450000000701,845.867061045,8.517193191416238,1,4,Matric,1,8,64,0,Black African,Eastern Cape,Metro urban
299116450000000701,845.867061045,8.070906088787819,1,4,Some secondary,0,4,16,1,Black African,Eastern Cape,Metro urban
299116450000011201,1212.21992227,10.126631103850338,1,3,Some secondary,0,10,100,0,Black African,Eastern Cape,Metro urban
299116450000011201,1212.21992227,7.824046010856292,1,3,Post-school certificate/diploma,1,5,25,1,Black African,Eastern Cape,Metro urban
299116450000011201,1212.21992227,9.998797732340453,1,3,Post-school certificate/diploma,1,1,1,1,Black African,Eastern Cape,Metro urban
299116450000011201,1212.21992227,7.600902459542082,1,3,Matric,1,1,1,1,Black African,Eastern Cape,Metro urban
299116450000012701,861.346657662,8.567315800819449,1,2,Matric,1,-4,16,1,Black African,Eastern Cape,Metro urban
299116450000012701,861.346657662,8.567315800819449,1,2,Matric,1,-12,144,1,Black African,Eastern Cape,Metro urban
299117050000000901,1816.48830832,9.546812608597396,1,2,Matric,1,6,36,0,White,Eastern Cape,Metro urban
299117050000000901,1816.48830832,8.847647355711887,1,2,Matric,1,-20,400,0,White,Eastern Cape,Metro urban
299117050000004101,818.592538701,8.567315800819449,1,3,Matric,1,-8,64,1,Black African,Eastern Cape,Metro urban
299117050000007301,937.345645124,9.95227771670556,1,4,Post-school certificate/diploma,1,13,169,0,White,Eastern Cape,Metro urban
299117050000007301,937.345645124,9.210340371976184,1,4,Post-school certificate/diploma,1,10,100,1,White,Eastern Cape,Metro urban
299117050000010501,891.658495178,9.97966124675897,1,4,Matric,1,-4,16,0,White,Eastern Cape,Metro urban
299117050000013701,1510.35955761,9.97966124675897,1,4,Post-school certificate/diploma,1,2,4,0,Black African,Eastern Cape,Metro urban
299117050000013701,1510.35955761,8.847647355711887,1,4,Degree,1,-1,1,1,Black African,Eastern Cape,Metro urban
299117440000002301,953.376979214,9.615805480084347,0,1,Some secondary,0,2,4,0,Black African,Eastern Cape,Metro urban
299117440000028201,1004.65800445,8.556413904569519,0,2,Matric,1,-5,25,0,Black African,Eastern Cape,Metro urban
299117540000004001,761.195706768,7.600902459542082,0,0,Some secondary,0,-1,1,1,Black African,Eastern Cape,Metro urban
299117540000006101,823.622643172,8.567315800819449,1,2,Some secondary,0,0,0,0,Black African,Eastern Cape,Metro urban
299117540000012401,634.581950643,7.824046010856292,0,1,Some secondary,0,14,196,0,Black African,Eastern Cape,Metro urban
299117850000005701,1559.74983824,9.210340371976184,1,2,Some secondary,0,6,36,0,Black African,Eastern Cape,Metro urban
299117850000005701,1559.74983824,10.232791299678729,1,2,Some secondary,0,0,0,1,Black African,Eastern Cape,Metro urban
299118730000001401,1161.36213181,8.699514748210191,0,1,Matric,1,3,9,0,Black African,Eastern Cape,Metro urban
299118730000003201,635.120333717,8.85366542803745,1,2,Matric,1,0,0,1,Black African,Eastern Cape,Metro urban
299118730000010401,1010.41975526,9.97966124675897,1,2,Post-school certificate/diploma,1,3,9,0,Black African,Eastern Cape,Metro urban
299118730000010401,1010.41975526,9.49942146534167,1,2,Post-school certificate/diploma,1,3,9,1,Black African,Eastern Cape,Metro urban
299119190000002701,516.495235669,8.847647355711887,1,2,Matric,1,12,144,1,Black African,Eastern Cape,Metro urban
299119190000005001,944.753759976,8.517193191416238,1,2,Matric,1,7,49,0,Black African,Eastern Cape,Metro urban
299119190000005001,944.753759976,8.517193191416238,1,2,Matric,1,6,36,1,Black African,Eastern Cape,Metro urban
299119190000009601,1051.26276853,6.907755278982137,1,2,Some secondary,0,-8,64,1,Black African,Eastern Cape,Metro urban
299119280000008401,823.622643172,8.809862805379057,1,2,Some secondary,0,1,1,0,Black African,Eastern Cape,Metro urban
299119340000002101,848.580826727,8.005367067316664,1,2,Matric,1,5,25,0,Black African,Eastern Cape,Metro urban
299119640000001601,649.774037813,9.97966124675897,1,3,Degree,1,12,144,0,Black African,Eastern Cape,Metro urban
299119640000009201,588.005253636,9.156412029950626,1,2,Degree,1,5,25,1,Black African,Eastern Cape,Metro urban
299119640000013001,922.891574628,10.41711923563258,1,3,Degree,1,3,9,1,Black African,Eastern Cape,Metro urban
299119640000013001,922.891574628,9.97966124675897,1,3,Post-school certificate/diploma,1,-9,81,0,Black African,Eastern Cape,Metro urban
299119840000000701,869.41344932,8.567315800819449,1,2,Matric,1,-4,16,0,Black African,Eastern Cape,Metro urban
299119840000006101,468.104629801,8.517193191416238,1,2,Post-school certificate/diploma,1,15,225,1,Black African,Eastern Cape,Metro urban
299119840000011501,843.054363956,7.170119543449628,1,2,Matric,1,3,9,0,Black African,Eastern Cape,Metro urban
299119840000014201,707.241798717,8.160518247477505,1,1,Matric,1,-8,64,0,Black African,Eastern Cape,Metro urban
299119840000022301,800.860423782,8.517193191416238,1,2,Primary (Grade R-7),0,-9,81,0,Black African,Eastern Cape,Metro urban
299119840000022301,800.860423782,8.517193191416238,1,2,Matric,1,-13,169,0,Black African,Eastern Cape,Metro urban
299120070000003101,701.547864652,9.711115659888671,1,3,Matric,1,7,49,0,Black African,Eastern Cape,Metro urban
299120070000005201,809.491437979,7.377758908227872,0,1,Matric,1,11,121,1,Black African,Eastern Cape,Metro urban
299120070000015701,696.991917576,7.60489448081162,0,0,Matric,1,-6,36,0,Black African,Eastern Cape,Metro urban
299120120000001201,838.976344855,8.476371196895983,0,1,Degree,1,8,64,1,Black African,Eastern Cape,Metro urban
299120120000001201,838.976344855,8.987196820661973,0,1,Degree,1,-12,144,1,Black African,Eastern Cape,Metro urban
299120120000003301,821.150545665,9.711115659888671,0,1,Some secondary,0,1,1,0,Black African,Eastern Cape,Metro urban
299120150000001001,588.005253636,8.411832675758411,1,2,Some secondary,0,9,81,1,Black African,Eastern Cape,Metro urban
299120150000008401,649.774037813,6.601230118728877,0,0,Matric,1,11,121,0,Black African,Eastern Cape,Metro urban
299120150000012101,558.28077702,7.824046010856292,1,2,Matric,1,-14,196,1,Black African,Eastern Cape,Metro urban
299120150000019501,664.776572217,8.612503371220562,1,2,Matric,1,0,0,1,Black African,Eastern Cape,Metro urban
299120450000003301,870.365158614,8.006367567650246,1,2,Matric,1,2,4,0,Coloured,Eastern Cape,Metro urban
299120450000003301,870.365158614,6.684611727667927,1,2,Some secondary,0,2,4,1,Coloured,Eastern Cape,Metro urban
299120450000011301,1008.62345045,8.005367067316664,1,2,Other/unknown,,0,0,0,Coloured,Eastern Cape,Metro urban
299120450000011301,1008.62345045,8.005367067316664,1,2,Some secondary,0,0,0,1,Coloured,Eastern Cape,Metro urban
299120450000013301,702.383133789,8.005367067316664,1,2,Matric,1,-18,324,1,Coloured,Eastern Cape,Metro urban
299120450000017301,1543.53857314,8.005367067316664,1,3,Matric,1,1,1,0,Coloured,Eastern Cape,Metro urban
299120810000009601,953.112214308,8.517193191416238,0,1,Matric,1,-12,144,0,Black African,Eastern Cape,Metro urban
299120810000013201,833.226288984,8.612503371220562,0,1,Matric,1,0,0,0,Black African,Eastern Cape,Metro urban
299120890000000201,951.387539622,9.49942146534167,1,2,Matric,1,13,169,0,Black African,Eastern Cape,Metro urban
299120890000004201,683.449695378,8.847647355711887,1,2,Matric,1,7,49,1,Black African,Eastern Cape,Metro urban
299120890000010201,1151.67649271,8.847647355711887,1,2,Post-school certificate/diploma,1,4,16,0,Black African,Eastern Cape,Metro urban
299120890000010201,1151.67649271,8.847647355711887,1,2,Matric,1,-3,9,1,Black African,Eastern Cape,Metro urban
299121050000014201,1098.89264199,8.648221453822641,1,2,Some secondary,0,4,16,0,Black African,Eastern Cape,Metro urban
299121050000016501,1282.11368626,9.156412029950626,1,2,Matric,1,-3,9,0,Black African,Eastern Cape,Metro urban
299121050000016501,1282.11368626,9.156412029950626,1,2,Matric,1,-8,64,1,Black African,Eastern Cape,Metro urban
299121110000000301,1102.51684039,9.156412029950626,1,2,Matric,1,8,64,0,White,Eastern Cape,Metro urban
299121110000004401,1100.3544173,8.847647355711887,1,2,Matric,1,10,100,1,White,Eastern Cape,Metro urban
299121340000009001,710.367090102,8.101677747454572,1,2,Matric,1,-10,100,1,Black African,Eastern Cape,Metro urban
299121440000000701,523.35554349,11.082142548877776,1,3,Degree,1,10,100,0,White,Eastern Cape,Metro urban
299121440000000701,523.35554349,10.308952660644293,1,3,Post-school certificate/diploma,1,3,9,1,White,Eastern Cape,Metro urban
299121440000006101,836.751516983,9.903487552536127,1,4,Post-school certificate/diploma,1,-2,4,0,White,Eastern Cape,Metro urban
299121440000006101,836.751516983,10.308952660644293,1,4,Post-school certificate/diploma,1,-3,9,1,White,Eastern Cape,Metro urban
299121450000001601,472.243054152,9.680344001221918,1,4,Degree,1,22,484,0,Black African,Eastern Cape,Metro urban
299121450000001601,472.243054152,8.779557455883728,1,4,Degree,1,22,484,1,Black African,Eastern Cape,Metro urban
299121450000004501,589.0036711,9.156412029950626,1,4,Matric,1,-6,36,0,White,Eastern Cape,Metro urban
299121450000004501,589.0036711,8.847647355711887,1,4,Matric,1,-13,169,1,White,Eastern Cape,Metro urban
299121450000007401,940.060427002,9.740968623038354,1,4,Post-school certificate/diploma,1,12,144,0,White,Eastern Cape,Metro urban
299121450000016101,741.505706729,10.126631103850338,1,4,Post-school certificate/diploma,1,-4,16,1,Black African,Eastern Cape,Metro urban
299121900000001301,859.193030608,8.1886891244442,1,4,Post-school certificate/diploma,1,14,196,0,White,Eastern Cape,Metro urban
299121900000001301,859.193030608,10.308952660644293,1,4,Post-school certificate/diploma,1,11,121,1,White,Eastern Cape,Metro urban
299121900000007901,620.425666701,10.203592144986466,1,2,Matric,1,19,361,1,White,Eastern Cape,Metro urban
299121920000001101,657.197834911,8.005367067316664,1,2,Some secondary,0,9,81,1,Coloured,Eastern Cape,Metro urban
299121920000004201,695.235447835,8.005367067316664,1,2,Some secondary,0,-11,121,0,Coloured,Eastern Cape,Metro urban
299121920000004201,695.235447835,8.27614021955846,1,2,Matric,1,-20,400,1,Coloured,Eastern Cape,Metro urban
299212750000005701,564.397234386,8.294049640102028,1,2,Primary (Grade R-7),0,21,441,0,Coloured,Eastern Cape,Farms
299212750000033301,958.762955082,7.600902459542082,0,0,Some secondary,0,3,9,0,Black African,Eastern Cape,Farms
299212750000051701,938.689663651,8.005367067316664,0,0,Primary (Grade R-7),0,0,0,0,Black African,Eastern Cape,Farms
360100070000005401,422.961165368,8.517193191416238,1,2,Some secondary,0,-10,100,0,Black African,Northern Cape,Traditional
